Y,X,City_Name,Date,Name,Confirmed,Deaths,Recovered,Active,Tested
26.1356269929518,43.6689215577488,Al Bukayriyah,2020-04-30,البكيرية,12,0,1,11,0
17.539699609762,44.2409312996748,Najran,2020-04-09,نجران,24,0,16,8,0
19.8610299999677,41.5608999999087,Baljurashi,2020-04-26,بلجرشي,1,0,0,1,0
26.6028300001419,37.9286600002587,Al Ula,2020-04-15,العلا,1,0,0,1,0
25.9959754632425,43.7331582421698,Al Badayea,2020-04-21,البدائع,2,1,1,0,0
24.1610837133076,47.3217650571422,Kharj,2020-04-26,الخرج,13,0,0,13,0
19.4466148139841,41.8322742838254,Thurayban,2020-04-20,ثريبان,1,0,0,1,0
16.9687000002216,42.8309700001619,Abu Arish,2020-04-29,أبو عريش,10,0,0,10,0
26.2855327481369,50.2100794799695,Khobar,2020-04-03,الخبر,32,0,1,31,0
26.1356269929518,43.6689215577488,Al Bukayriyah,2020-04-19,البكيرية,1,0,0,1,0
26.0614831948487,43.5439326209431,Riyadh Al Khabra,2020-04-23,رياض الخبراء,1,0,0,1,0
16.8976017066587,42.5468540338148,Jazan,2020-04-20,جازان,22,1,24,-3,0
26.705493847974,50.061401784967,Ras Tanura,2020-05-01,راس تنورة,36,0,13,23,0
26.705493847974,50.061401784967,Ras Tanura,2020-05-03,راس تنورة,37,0,14,23,0
18.300015497956,42.7153508412142,Khamis Mushait,2020-04-24,خميس مشيط,47,1,18,28,0
20.1686859835142,41.2800054891885,Al Mandaq,2020-04-30,المندق,5,0,0,5,0
26.4085806676508,50.1169950665738,Dammam,2020-03-10,الدمام,4,0,0,4,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-13,المجمعة,1,0,0,1,0
17.539699609762,44.2409312996748,Najran,2020-04-03,نجران,16,0,14,2,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-30,المجمعة,2,0,0,2,0
20.1475200001593,40.2679500000988,Al Lith,2020-04-27,الليث,2,0,0,2,0
24.7356429287764,46.7464850379502,Riyadh,2020-04-24,الرياض,2980,6,725,2249,0
25.3773876968636,49.7232077379792,Al Jafr,2020-04-18,الجفر,2,0,0,2,0
21.3587500003344,40.2765299998203,Al Hada,2020-05-04,الهدا,17,0,0,17,0
17.1562900000188,42.6094300000751,Sabya,2020-04-16,صبيا,2,0,0,2,0
16.5838299999653,42.9158100001718,Samtah,2020-04-04,صامطة,1,0,0,1,0
20.0171268103963,42.6130504855546,Bisha,2020-05-05,بيشة,69,0,22,47,0
28.4075034088392,45.9925409747685,Hafar Al Batin,2020-05-02,حفر الباطن,21,0,1,20,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-04-03,القنفذة,1,0,0,1,0
18.5463703749133,42.0490977136489,Muhayil Aseer,2020-03-30,محايل عسير,1,0,0,1,0
28.4075034088392,45.9925409747685,Hafar Al Batin,2020-03-24,حفر الباطن,1,0,0,1,0
26.3112826643086,50.1173385302361,Dhahran,2020-05-02,الظهران,122,0,38,84,0
24.7356429287764,46.7464850379502,Riyadh,2020-04-16,الرياض,1700,4,431,1265,0
25.4107004700223,49.5854563146594,Al Mubarraz,2020-04-18,المبرز,2,0,0,2,0
17.1562900000188,42.6094300000751,Sabya,2020-05-01,صبيا,5,0,3,2,0
22.432550000163,41.7561900002948,Al Muwayh,2020-04-29,الموية,5,0,0,5,0
21.4502800002385,39.5544399998824,Hadda,2020-04-30,حدة,4,0,0,4,0
21.4273800000385,39.8148393638521,Mecca,2020-05-03,مكة المكرمة,6511,78,750,5683,0
26.1356269929518,43.6689215577488,Al Bukayriyah,2020-04-22,البكيرية,12,0,1,11,0
20.742170000258,40.8445700002675,Maisan,2020-04-22,ميسان,2,0,0,2,0
29.6328100003094,43.501270000353,Rafha,2020-05-02,رفحاء,3,0,0,3,0
22.7994899999636,39.0348900002565,Rabigh,2020-04-30,رابغ,12,0,0,12,0
17.1562900000188,42.6094300000751,Sabya,2020-04-22,صبيا,4,0,0,4,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-07,المجمعة,1,0,0,1,0
26.848609999734,40.3278199999749,Al Shamly,2020-04-28,الشملي,1,0,0,1,0
26.5668611306951,50.0089672323257,Qatif,2020-03-30,القطيف,99,0,9,90,0
26.2855327481369,50.2100794799695,Khobar,2020-03-24,الخبر,5,0,0,5,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-26,المجمعة,2,0,0,2,0
17.380340000102,42.5453799999432,Baish,2020-04-29,بيش,279,0,2,277,0
26.3416692946825,43.9682662615606,Buraydah,2020-04-28,بريدة,147,1,24,122,0
21.4502800002385,39.5544399998824,Hadda,2020-04-26,حدة,4,0,0,4,0
26.5668611306951,50.0089672323257,Qatif,2020-04-30,القطيف,240,1,206,33,0
28.4251523841036,48.4965519796126,Khafji,2020-04-23,الخفجي,15,0,8,7,0
25.4107004700223,49.5854563146594,Al Mubarraz,2020-05-04,المبرز,2,0,2,0,0
26.5668611306951,50.0089672323257,Qatif,2020-03-06,القطيف,5,0,0,5,0
26.1356269929518,43.6689215577488,Al Bukayriyah,2020-05-02,البكيرية,13,0,1,12,0
30.983301000027,41.0333043643064,Arar,2020-04-24,عرعر,26,0,6,20,0
18.5463703749133,42.0490977136489,Muhayil Aseer,2020-04-30,محايل عسير,5,0,1,4,0
21.5430030003329,39.1730043636123,Jeddah,2020-03-28,جدة,173,0,4,169,0
29.9716781048945,40.2113726688954,Sakakah,2020-04-23,سكاكا,6,0,0,6,0
24.4575016842581,39.6210700109177,Medina,2020-03-28,المدينة المنورة,36,2,0,34,0
18.300015497956,42.7153508412142,Khamis Mushait,2020-04-29,خميس مشيط,57,1,27,29,0
24.1024108677268,38.0636989758493,Yanbu,2020-04-06,ينبع,1,0,0,1,0
25.3773876968636,49.7232077379792,Al Jafr,2020-04-24,الجفر,3,0,0,3,0
28.4251523841036,48.4965519796126,Khafji,2020-04-16,الخفجي,15,0,0,15,0
26.4085806676508,50.1169950665738,Dammam,2020-03-31,الدمام,132,0,6,126,0
17.539699609762,44.2409312996748,Najran,2020-05-03,نجران,31,0,27,4,0
25.9959754632425,43.7331582421698,Al Badayea,2020-04-12,البدائع,2,1,0,1,0
19.5630000379716,41.964730320005,Sabt Al Alayah,2020-04-26,سبت العلايه,5,0,0,5,0
24.4575016842581,39.6210700109177,Medina,2020-03-31,المدينة المنورة,75,6,0,69,0
26.4085806676508,50.1169950665738,Dammam,2020-04-02,الدمام,136,1,27,108,0
18.5463703749133,42.0490977136489,Muhayil Aseer,2020-03-24,محايل عسير,1,0,0,1,0
26.3416692946825,43.9682662615606,Buraydah,2020-04-19,بريدة,49,1,5,43,0
28.4075034088392,45.9925409747685,Hafar Al Batin,2020-04-18,حفر الباطن,1,0,1,0,0
17.0386999996394,43.0849400003706,Aridah,2020-05-03,العارضة,15,0,0,15,0
26.3416692946825,43.9682662615606,Buraydah,2020-03-28,بريدة,4,0,0,4,0
16.5274900001077,42.9665699996987,Al Tuwal,2020-04-22,الطوال,4,0,0,4,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-15,المجمعة,1,0,0,1,0
17.1562900000188,42.6094300000751,Sabya,2020-05-03,صبيا,6,0,3,3,0
28.4075034088392,45.9925409747685,Hafar Al Batin,2020-04-03,حفر الباطن,1,0,0,1,0
26.4085806676508,50.1169950665738,Dammam,2020-04-13,الدمام,259,1,44,214,0
25.0596700000311,38.1163299999247,Al Ais,2020-04-18,العيص,1,0,0,1,0
18.1699700001096,42.8362900002426,Ahad Rafidah,2020-04-10,أحد رفيدة,3,0,0,3,0
16.5838299999653,42.9158100001718,Samtah,2020-04-30,صامطة,8,0,0,8,0
20.0171268103963,42.6130504855546,Bisha,2020-04-23,بيشة,54,0,15,39,0
25.9269000000359,49.6433000000205,Bqeeq,2020-05-04,بقيق,27,0,2,25,0
25.4107004700223,49.5854563146594,Al Mubarraz,2020-04-21,المبرز,2,0,0,2,0
18.300015497956,42.7153508412142,Khamis Mushait,2020-04-22,خميس مشيط,46,1,17,28,0
29.9716781048945,40.2113726688954,Sakakah,2020-04-28,سكاكا,8,0,2,6,0
28.4251523841036,48.4965519796126,Khafji,2020-03-28,الخفجي,1,0,0,1,0
30.983301000027,41.0333043643064,Arar,2020-04-18,عرعر,16,0,2,14,0
25.8700900002396,43.4998300000542,Ar Rass,2020-05-01,الرس,4,0,0,4,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-04-11,القنفذة,3,0,1,2,0
25.5956100000056,45.629610000039,Howtat Sudair,2020-05-03,حوطة سدير,1,0,0,1,0
24.5149700000182,44.4206499999441,Al Duwadimi,2020-05-05,الدوادمي,1,0,0,1,0
28.4251523841036,48.4965519796126,Khafji,2020-05-05,الخفجي,16,0,14,2,0
26.9839435889181,49.6548882096935,Jubail,2020-04-05,الجبيل,2,0,0,2,0
20.0132180261774,41.4700390749447,Al Bahah,2020-05-01,الباحة,33,0,27,6,0
26.2428965134594,36.4667598411732,Al Wajh,2020-04-05,الوجه,1,0,0,1,0
20.2740133815698,41.6526855679812,Al Aqiq,2020-04-24,العقيق,1,0,0,1,0
28.3945663283474,36.577960548361,Tabuk,2020-04-21,تبوك,173,1,9,163,0
21.2688437831374,40.4174375191435,Ta'if,2020-04-30,الطائف,339,0,90,249,0
26.3416692946825,43.9682662615606,Buraydah,2020-05-04,بريدة,201,2,42,157,0
20.0132180261774,41.4700390749447,Al Bahah,2020-04-20,الباحة,20,0,14,6,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-06,المجمعة,1,0,0,1,0
21.5430030003329,39.1730043636123,Jeddah,2020-05-04,جدة,5033,56,968,4009,0
26.3112826643086,50.1173385302361,Dhahran,2020-04-15,الظهران,51,0,13,38,0
20.742170000258,40.8445700002675,Maisan,2020-04-19,ميسان,2,0,0,2,0
24.8682376146568,40.512039836536,Al Hanakia,2020-04-06,الحناكية,1,0,0,1,0
31.3282860346399,37.3491468140207,Qurayyat,2020-04-29,القريات,12,0,2,10,0
26.3416692946825,43.9682662615606,Buraydah,2020-04-12,بريدة,30,1,4,25,0
31.3282860346399,37.3491468140207,Qurayyat,2020-04-26,القريات,8,0,0,8,0
26.9839435889181,49.6548882096935,Jubail,2020-04-25,الجبيل,230,1,6,223,0
20.742170000258,40.8445700002675,Maisan,2020-04-12,ميسان,1,0,0,1,0
24.0771600002464,45.2849299999188,Al Quwaiiyah,2020-04-27,القويعية,2,0,0,2,0
26.4085806676508,50.1169950665738,Dammam,2020-04-05,الدمام,146,1,34,111,0
21.4273800000385,39.8148393638521,Mecca,2020-04-21,مكة المكرمة,3172,45,369,2758,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-04-19,القنفذة,9,0,3,6,0
26.2855327481369,50.2100794799695,Khobar,2020-04-21,الخبر,57,1,22,34,0
26.5668611306951,50.0089672323257,Qatif,2020-04-20,القطيف,198,1,124,73,0
21.4273800000385,39.8148393638521,Mecca,2020-03-16,مكة المكرمة,50,0,0,50,0
26.5668611306951,50.0089672323257,Qatif,2020-03-05,القطيف,5,0,0,5,0
26.2428965134594,36.4667598411732,Al Wajh,2020-05-04,الوجه,6,0,1,5,0
24.7356429287764,46.7464850379502,Riyadh,2020-04-26,الرياض,3425,6,782,2637,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-16,المجمعة,1,0,0,1,0
24.1610837133076,47.3217650571422,Kharj,2020-04-23,الخرج,11,0,0,11,0
29.7996500002999,39.8678499997969,Domat Al Jandal,2020-05-02,دومة الجندل,1,0,0,1,0
28.3945663283474,36.577960548361,Tabuk,2020-03-20,تبوك,1,0,0,1,0
20.0132180261774,41.4700390749447,Al Bahah,2020-03-29,الباحة,13,0,0,13,0
24.0771600002464,45.2849299999188,Al Quwaiiyah,2020-04-18,القويعية,2,0,0,2,0
21.4273800000385,39.8148393638521,Mecca,2020-04-06,مكة المكرمة,502,6,114,382,0
27.4730117103643,48.477468158937,Nairyah,2020-05-05,النعيرية,42,0,1,41,0
26.2855327481369,50.2100794799695,Khobar,2020-04-11,الخبر,43,1,6,36,0
24.7356429287764,46.7464850379502,Riyadh,2020-04-17,الرياض,1925,4,438,1483,0
26.4883192377696,50.0467428390055,Saihat,2020-05-01,سيهات,2,0,2,0,0
28.4075034088392,45.9925409747685,Hafar Al Batin,2020-05-01,حفر الباطن,21,0,1,20,0
17.539699609762,44.2409312996748,Najran,2020-04-14,نجران,25,0,17,8,0
26.4085806676508,50.1169950665738,Dammam,2020-04-04,الدمام,139,1,32,106,0
25.9269000000359,49.6433000000205,Bqeeq,2020-04-24,بقيق,2,0,0,2,0
21.4273800000385,39.8148393638521,Mecca,2020-04-16,مكة المكرمة,1584,25,125,1434,0
26.3112826643086,50.1173385302361,Dhahran,2020-03-31,الظهران,22,0,1,21,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-09,المجمعة,1,0,0,1,0
22.7246200004093,42.1741799997856,Dhalm,2020-05-02,ظلم,1,0,0,1,0
26.2855327481369,50.2100794799695,Khobar,2020-03-23,الخبر,3,0,0,3,0
28.4075034088392,45.9925409747685,Hafar Al Batin,2020-04-15,حفر الباطن,1,0,1,0,0
20.0171268103963,42.6130504855546,Bisha,2020-04-18,بيشة,20,0,13,7,0
19.1046800001888,41.9304499997052,Al Majarda,2020-04-30,المجاردة,3,0,0,3,0
26.0614831948487,43.5439326209431,Riyadh Al Khabra,2020-04-22,رياض الخبراء,1,0,0,1,0
20.4668700000927,44.7963199998874,Wadi Addawasir,2020-04-26,وادي الدواسر,2,0,0,2,0
20.2740133815698,41.6526855679812,Al Aqiq,2020-04-26,العقيق,1,0,0,1,0
26.3112826643086,50.1173385302361,Dhahran,2020-03-16,الظهران,4,0,0,4,0
25.4107004700223,49.5854563146594,Al Mubarraz,2020-04-27,المبرز,2,0,0,2,0
24.8682376146568,40.512039836536,Al Hanakia,2020-04-05,الحناكية,1,0,0,1,0
17.539699609762,44.2409312996748,Najran,2020-04-12,نجران,25,0,16,9,0
26.9839435889181,49.6548882096935,Jubail,2020-04-10,الجبيل,5,1,1,3,0
25.8284100002954,42.19926999957,Uqlat as Suqur,2020-04-21,عقلة الصقور,1,0,0,1,0
24.0771600002464,45.2849299999188,Al Quwaiiyah,2020-04-30,القويعية,2,0,0,2,0
21.2688437831374,40.4174375191435,Ta'if,2020-05-04,الطائف,499,0,97,402,0
21.2688437831374,40.4174375191435,Ta'if,2020-03-30,الطائف,27,0,0,27,0
20.4668700000927,44.7963199998874,Wadi Addawasir,2020-04-27,وادي الدواسر,3,0,0,3,0
16.5838299999653,42.9158100001718,Samtah,2020-04-02,صامطة,1,0,0,1,0
19.5630000379716,41.964730320005,Sabt Al Alayah,2020-05-01,سبت العلايه,5,0,0,5,0
26.0936622699662,43.9892399219984,Unayzah,2020-04-19,عنيزة,7,0,0,7,0
16.5274900001077,42.9665699996987,Al Tuwal,2020-04-15,الطوال,2,0,0,2,0
25.4107004700223,49.5854563146594,Al Mubarraz,2020-04-04,المبرز,2,0,0,2,0
18.2199959996445,42.5079993636292,Abha,2020-03-27,أبها,9,0,0,9,0
17.4995699996521,47.1005200000144,Sharorah,2020-04-15,شرورة,5,0,0,5,0
25.8700900002396,43.4998300000542,Ar Rass,2020-04-24,الرس,4,0,0,4,0
26.5668611306951,50.0089672323257,Qatif,2020-03-03,القطيف,1,0,0,1,0
26.4085806676508,50.1169950665738,Dammam,2020-04-14,الدمام,343,1,44,298,0
24.1024108677268,38.0636989758493,Yanbu,2020-04-11,ينبع,21,0,0,21,0
26.9839435889181,49.6548882096935,Jubail,2020-04-01,الجبيل,1,0,0,1,0
19.7806499998668,41.4375199996758,Al Makhwa,2020-04-19,المخواة,6,0,0,6,0
16.5838299999653,42.9158100001718,Samtah,2020-04-08,صامطة,3,0,0,3,0
24.7356429287764,46.7464850379502,Riyadh,2020-04-25,الرياض,3247,6,775,2466,0
25.3569924204555,49.5839219652047,Hofuf,2020-05-03,الهفوف,1319,5,219,1095,0
26.2428965134594,36.4667598411732,Al Wajh,2020-04-03,الوجه,1,0,0,1,0
17.1562900000188,42.6094300000751,Sabya,2020-04-25,صبيا,4,0,3,1,0
20.4776799999905,41.0592200002785,Alqarei,2020-04-27,القريع,3,0,0,3,0
24.5149700000182,44.4206499999441,Al Duwadimi,2020-04-12,الدوادمي,1,0,0,1,0
17.1562900000188,42.6094300000751,Sabya,2020-04-18,صبيا,2,0,0,2,0
26.2855327481369,50.2100794799695,Khobar,2020-04-15,الخبر,46,1,7,38,0
27.3518234935053,35.6974168600861,Duba,2020-04-09,ضبا ,1,0,0,1,0
20.0171268103963,42.6130504855546,Bisha,2020-04-26,بيشة,54,0,15,39,0
24.1024108677268,38.0636989758493,Yanbu,2020-04-01,ينبع,1,0,0,1,0
17.1562900000188,42.6094300000751,Sabya,2020-04-26,صبيا,4,0,3,1,0
22.6284419996502,41.3597001081342,Umm Aldoom,2020-04-28,أم الدوم,1,0,0,1,0
25.3569924204555,49.5839219652047,Hofuf,2020-04-12,الهفوف,65,3,7,55,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-05-01,القنفذة,19,0,11,8,0
26.848609999734,40.3278199999749,Al Shamly,2020-04-23,الشملي,1,0,0,1,0
30.983301000027,41.0333043643064,Arar,2020-03-28,عرعر,2,0,0,2,0
24.4575016842581,39.6210700109177,Medina,2020-04-20,المدينة المنورة,2008,32,32,1944,0
16.8976017066587,42.5468540338148,Jazan,2020-03-24,جازان,7,0,0,7,0
26.2428965134594,36.4667598411732,Al Wajh,2020-05-03,الوجه,6,0,1,5,0
30.983301000027,41.0333043643064,Arar,2020-05-02,عرعر,29,0,7,22,0
25.4107004700223,49.5854563146594,Al Mubarraz,2020-04-01,المبرز,2,0,0,2,0
24.7356429287764,46.7464850379502,Riyadh,2020-04-01,الرياض,580,2,46,532,0
29.6328100003094,43.501270000353,Rafha,2020-04-29,رفحاء,2,0,0,2,0
17.539699609762,44.2409312996748,Najran,2020-04-30,نجران,30,0,26,4,0
25.4107004700223,49.5854563146594,Al Mubarraz,2020-05-01,المبرز,2,0,0,2,0
24.4575016842581,39.6210700109177,Medina,2020-04-12,المدينة المنورة,779,25,4,750,0
26.0936622699662,43.9892399219984,Unayzah,2020-04-17,عنيزة,4,0,0,4,0
20.2740133815698,41.6526855679812,Al Aqiq,2020-04-23,العقيق,1,0,0,1,0
18.1699700001096,42.8362900002426,Ahad Rafidah,2020-05-05,أحد رفيدة,4,0,2,2,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-04-30,القنفذة,17,0,11,6,0
26.705493847974,50.061401784967,Ras Tanura,2020-05-04,راس تنورة,37,0,16,21,0
20.1475200001593,40.2679500000988,Al Lith,2020-04-22,الليث,2,0,0,2,0
25.8700900002396,43.4998300000542,Ar Rass,2020-03-30,الرس,1,0,0,1,0
21.5430030003329,39.1730043636123,Jeddah,2020-04-12,جدة,680,11,147,522,0
26.3112826643086,50.1173385302361,Dhahran,2020-04-11,الظهران,41,0,9,32,0
22.432550000163,41.7561900002948,Al Muwayh,2020-04-27,الموية,5,0,0,5,0
31.3282860346399,37.3491468140207,Qurayyat,2020-05-01,القريات,12,0,2,10,0
20.1686859835142,41.2800054891885,Al Mandaq,2020-04-25,المندق,1,0,0,1,0
26.9839435889181,49.6548882096935,Jubail,2020-04-18,الجبيل,49,1,2,46,0
26.3112826643086,50.1173385302361,Dhahran,2020-03-18,الظهران,7,0,0,7,0
26.705493847974,50.061401784967,Ras Tanura,2020-04-16,راس تنورة,14,0,2,12,0
25.4107004700223,49.5854563146594,Al Mubarraz,2020-04-30,المبرز,2,0,0,2,0
19.4466148139841,41.8322742838254,Thurayban,2020-05-04,ثريبان,7,0,2,5,0
26.2855327481369,50.2100794799695,Khobar,2020-03-28,الخبر,14,0,0,14,0
23.5008100001958,40.885719999853,Mahd Al Dhahab,2020-04-28,مهد الذهب,3,0,0,3,0
30.983301000027,41.0333043643064,Arar,2020-04-25,عرعر,27,0,6,21,0
21.4273800000385,39.8148393638521,Mecca,2020-04-14,مكة المكرمة,1201,22,121,1058,0
16.5838299999653,42.9158100001718,Samtah,2020-05-01,صامطة,8,0,0,8,0
26.4883192377696,50.0467428390055,Saihat,2020-04-10,سيهات,2,0,0,2,0
25.1623100000429,44.6082100000053,Sajer,2020-05-05,ساجر,18,0,0,18,0
16.5274900001077,42.9665699996987,Al Tuwal,2020-04-23,الطوال,4,0,0,4,0
21.4273800000385,39.8148393638521,Mecca,2020-03-28,مكة المكرمة,193,1,5,187,0
19.5630000379716,41.964730320005,Sabt Al Alayah,2020-05-03,سبت العلايه,5,0,5,0,0
24.7356429287764,46.7464850379502,Riyadh,2020-04-02,الرياض,587,2,53,532,0
25.8700900002396,43.4998300000542,Ar Rass,2020-04-07,الرس,4,0,0,4,0
17.380340000102,42.5453799999432,Baish,2020-04-25,بيش,150,0,1,149,0
24.8682376146568,40.512039836536,Al Hanakia,2020-04-21,الحناكية,2,0,0,2,0
18.5463703749133,42.0490977136489,Muhayil Aseer,2020-04-09,محايل عسير,3,0,0,3,0
25.8568104445922,44.2263915637448,Al Mithnab,2020-05-04,المذنب,17,0,1,16,0
26.1356269929518,43.6689215577488,Al Bukayriyah,2020-04-28,البكيرية,12,0,1,11,0
16.8976017066587,42.5468540338148,Jazan,2020-05-03,جازان,68,1,24,43,0
26.2997100003078,44.8149499997663,Az Zulfi,2020-04-21,الزلفي,11,0,0,11,0
26.6028300001419,37.9286600002587,Al Ula,2020-04-11,العلا,1,0,0,1,0
25.3569924204555,49.5839219652047,Hofuf,2020-04-21,الهفوف,773,4,30,739,0
26.0936622699662,43.9892399219984,Unayzah,2020-04-10,عنيزة,2,0,0,2,0
26.4085806676508,50.1169950665738,Dammam,2020-04-25,الدمام,1008,1,148,859,0
23.4927299996761,46.8812599995772,Howtat Bani Tamim,2020-04-27,حوطة بني تميم,1,0,0,1,0
17.4995699996521,47.1005200000144,Sharorah,2020-04-23,شرورة,6,0,4,2,0
24.7356429287764,46.7464850379502,Riyadh,2020-04-03,الرياض,600,2,55,543,0
26.2428965134594,36.4667598411732,Al Wajh,2020-04-04,الوجه,1,0,0,1,0
26.5668611306951,50.0089672323257,Qatif,2020-04-21,القطيف,198,1,151,46,0
21.2688437831374,40.4174375191435,Ta'if,2020-04-04,الطائف,33,0,12,21,0
21.5430030003329,39.1730043636123,Jeddah,2020-03-27,جدة,155,0,4,151,0
18.8232600002592,43.2298999996035,Al Madda,2020-04-22,المضة,1,0,0,1,0
25.0596700000311,38.1163299999247,Al Ais,2020-05-01,العيص,1,0,0,1,0
27.4730117103643,48.477468158937,Nairyah,2020-04-26,النعيرية,1,0,1,0,0
28.3945663283474,36.577960548361,Tabuk,2020-04-12,تبوك,109,0,5,104,0
21.5430030003329,39.1730043636123,Jeddah,2020-03-24,جدة,125,0,4,121,0
27.3518234935053,35.6974168600861,Duba,2020-05-03,ضبا ,4,0,0,4,0
25.9959754632425,43.7331582421698,Al Badayea,2020-05-03,البدائع,2,1,1,0,0
24.1024108677268,38.0636989758493,Yanbu,2020-04-18,ينبع,35,0,0,35,0
20.742170000258,40.8445700002675,Maisan,2020-04-30,ميسان,2,0,0,2,0
25.5956100000056,45.629610000039,Howtat Sudair,2020-04-29,حوطة سدير,1,0,0,1,0
16.5838299999653,42.9158100001718,Samtah,2020-04-05,صامطة,1,0,0,1,0
20.0132180261774,41.4700390749447,Al Bahah,2020-04-22,الباحة,21,0,14,7,0
17.380340000102,42.5453799999432,Baish,2020-04-27,بيش,276,0,1,275,0
25.3569924204555,49.5839219652047,Hofuf,2020-03-16,الهفوف,2,0,0,2,0
25.3569924204555,49.5839219652047,Hofuf,2020-04-23,الهفوف,891,4,33,854,0
17.0386999996394,43.0849400003706,Aridah,2020-04-23,العارضة,1,0,0,1,0
26.5668611306951,50.0089672323257,Qatif,2020-04-23,القطيف,200,1,172,27,0
19.5630000379716,41.964730320005,Sabt Al Alayah,2020-04-18,سبت العلايه,4,0,0,4,0
27.5264645231855,41.7015071693133,Ha'il,2020-04-23,حائل,24,0,0,24,0
29.6328100003094,43.501270000353,Rafha,2020-05-04,رفحاء,3,0,1,2,0
23.3184612127047,39.7749482174917,Wadi Al Fara’a,2020-04-30,وادي الفرع,1,0,0,1,0
26.2997100003078,44.8149499997663,Az Zulfi,2020-04-28,الزلفي,46,0,0,46,0
20.0171268103963,42.6130504855546,Bisha,2020-04-10,بيشة,16,0,12,4,0
22.1118499999353,39.3135900003994,Khulais,2020-04-21,خليص,24,0,0,24,0
18.5463703749133,42.0490977136489,Muhayil Aseer,2020-04-29,محايل عسير,5,0,1,4,0
18.1699700001096,42.8362900002426,Ahad Rafidah,2020-04-04,أحد رفيدة,1,0,0,1,0
26.4085806676508,50.1169950665738,Dammam,2020-03-15,الدمام,12,0,1,11,0
26.705493847974,50.061401784967,Ras Tanura,2020-04-08,راس تنورة,7,0,0,7,0
17.539699609762,44.2409312996748,Najran,2020-04-05,نجران,16,0,15,1,0
24.7550311305376,46.5650673512892,Diriyah,2020-04-16,الدرعية,7,0,0,7,0
21.5430030003329,39.1730043636123,Jeddah,2020-03-26,جدة,148,0,4,144,0
16.8976017066587,42.5468540338148,Jazan,2020-03-23,جازان,4,0,0,4,0
24.7356429287764,46.7464850379502,Riyadh,2020-03-17,الرياض,41,0,0,41,0
20.0132180261774,41.4700390749447,Al Bahah,2020-04-13,الباحة,16,0,4,12,0
28.3945663283474,36.577960548361,Tabuk,2020-05-04,تبوك,248,1,101,146,0
26.3112826643086,50.1173385302361,Dhahran,2020-04-03,الظهران,28,0,1,27,0
26.3416692946825,43.9682662615606,Buraydah,2020-04-05,بريدة,15,0,2,13,0
17.1562900000188,42.6094300000751,Sabya,2020-04-17,صبيا,2,0,0,2,0
26.3112826643086,50.1173385302361,Dhahran,2020-04-06,الظهران,39,0,1,38,0
19.1046800001888,41.9304499997052,Al Majarda,2020-04-29,المجاردة,3,0,0,3,0
24.1610837133076,47.3217650571422,Kharj,2020-04-16,الخرج,7,0,0,7,0
24.7356429287764,46.7464850379502,Riyadh,2020-04-29,الرياض,4239,7,893,3339,0
26.705493847974,50.061401784967,Ras Tanura,2020-04-20,راس تنورة,17,0,5,12,0
30.983301000027,41.0333043643064,Arar,2020-05-03,عرعر,33,0,9,24,0
24.5956600003784,46.1409699999307,Dhurma,2020-05-03,ضرما,1,0,0,1,0
26.2855327481369,50.2100794799695,Khobar,2020-03-25,الخبر,10,0,0,10,0
20.0171268103963,42.6130504855546,Bisha,2020-05-02,بيشة,63,0,17,46,0
21.4273800000385,39.8148393638521,Mecca,2020-04-04,مكة المكرمة,409,5,114,290,0
25.4107004700223,49.5854563146594,Al Mubarraz,2020-04-06,المبرز,2,0,0,2,0
25.5956100000056,45.629610000039,Howtat Sudair,2020-04-30,حوطة سدير,1,0,0,1,0
19.7806499998668,41.4375199996758,Al Makhwa,2020-04-28,المخواة,12,0,6,6,0
20.2740133815698,41.6526855679812,Al Aqiq,2020-04-28,العقيق,1,0,0,1,0
16.8976017066587,42.5468540338148,Jazan,2020-05-05,جازان,68,1,24,43,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-04-10,القنفذة,3,0,1,2,0
26.1356269929518,43.6689215577488,Al Bukayriyah,2020-05-01,البكيرية,12,0,1,11,0
19.1046800001888,41.9304499997052,Al Majarda,2020-04-27,المجاردة,3,0,0,3,0
16.5838299999653,42.9158100001718,Samtah,2020-04-18,صامطة,8,0,0,8,0
27.4730117103643,48.477468158937,Nairyah,2020-04-18,النعيرية,1,0,1,0,0
29.9716781048945,40.2113726688954,Sakakah,2020-04-24,سكاكا,6,0,1,5,0
26.0936622699662,43.9892399219984,Unayzah,2020-05-05,عنيزة,90,0,13,77,0
27.3518234935053,35.6974168600861,Duba,2020-04-27,ضبا ,4,0,0,4,0
